CommitId;RefactoringType;RefactoringDetail
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	protected runWithAssignment(parameterAssignment Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to protected runWithAssignment(parameterAssignment Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	protected runWithIncompleteAssignment(incomplete Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to protected runWithIncompleteAssignment(incomplete Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	protected runWithCompleteAssignment(complete Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to protected runWithCompleteAssignment(complete Assignments) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	private invokeWithActualParameters(target Object, params Object[]) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to private invokeWithActualParameters(target Object, params Object[]) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	protected handleAssumptionViolation(e AssumptionViolatedException) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to protected handleAssumptionViolation(e AssumptionViolatedException) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	protected reportParameterizedError(e Throwable, params Object[]) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner to protected reportParameterizedError(e Throwable, params Object[]) : void from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
4081076e513e84bb2376f889d4108e64e9a18653;Move Method;Move Method	private nullsOk() : boolean from class org.junit.experimental.theories.internal.TheoryMethodRunner to private nullsOk() : boolean from class org.junit.experimental.theories.internal.TheoryMethodRunner.TheoryAnchor
679e5dd3e4af3115492fabed45ea8c48bfa9d9bf;Rename Method;Rename Method	protected runInsideNotification(context Roadie) : void renamed to public run(context Roadie) : void in class org.junit.experimental.theories.internal.TheoryMethodRunner
43b0fe352d5bced0c341640d0c630d23f2022a7e;Rename Class;Rename Class	org.junit.experimental.theories.internal.TheoryMethod renamed to org.junit.experimental.theories.internal.TheoryMethodRunner
43b0fe352d5bced0c341640d0c630d23f2022a7e;Extract Superclass;Extract Superclass	org.junit.internal.runners.JUnit4MethodRunner from classes [org.junit.experimental.theories.internal.TheoryMethodRunner]
43b0fe352d5bced0c341640d0c630d23f2022a7e;Move Attribute;Move Attribute	private fTestClass : TestClass from class org.junit.internal.runners.TestMethod to class org.junit.internal.runners.JUnit4MethodRunner
43b0fe352d5bced0c341640d0c630d23f2022a7e;Rename Method;Rename Method	protected wrapMethod(method Method) : TestMethod renamed to protected getMethodRunner(method Method) : JUnit4MethodRunner in class org.junit.internal.runners.JUnit4ClassRunner
43b0fe352d5bced0c341640d0c630d23f2022a7e;Move Method;Move Method	public getBefores() : List<Method> from class org.junit.internal.runners.TestMethod to public getBefores() : List<Method> from class org.junit.internal.runners.JUnit4MethodRunner
43b0fe352d5bced0c341640d0c630d23f2022a7e;Move Method;Move Method	public getAfters() : List<Method> from class org.junit.internal.runners.TestMethod to public getAfters() : List<Method> from class org.junit.internal.runners.JUnit4MethodRunner
f98130957df08de9cae93169298e04bf84388cae;Move Class;Move Class	org.junit.tests.experimental.theories.runner.WithDataPointFields.HonorExpectedException moved to org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.HonorExpectedException
f98130957df08de9cae93169298e04bf84388cae;Move Class;Move Class	org.junit.tests.experimental.theories.runner.WithDataPointFields.HonorTimeout moved to org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.HonorTimeout
f98130957df08de9cae93169298e04bf84388cae;Rename Method;Rename Method	public honorTimeout() : void renamed to public honorConstructorParameters() : void in class org.junit.tests.experimental.theories.runner.WithDataPointFields
f98130957df08de9cae93169298e04bf84388cae;Move Method;Move Method	public honorExpected() : void from class org.junit.tests.experimental.theories.runner.WithDataPointFields to public honorExpected() : void from class org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations
1fe4f2534d39f819eae3ae1a6e6169c651b0a8a8;Rename Class;Rename Class	org.junit.tests.experimental.theories.DataPointMethodTest renamed to org.junit.tests.experimental.theories.runner.WithDataPointMethod
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.HasATheory moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.HasATheory
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.HasATwoParameterTheory moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.HasATwoParameterTheory
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.DoesntUseParams moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.DoesntUseParams
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.NullsOK moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.NullsOK
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.ParameterAnnotations moved to org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.ParameterAnnotations
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.HonorExpectedException moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.HonorExpectedException
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.HonorTimeout moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.HonorTimeout
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.AssumptionsFail moved to org.junit.tests.experimental.theories.runner.WhenNoParametersMatch.AssumptionsFail
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.ShouldFilterNull moved to org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.ShouldFilterNull
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Class;Move Class	org.junit.tests.experimental.theories.TheoriesTest.BeforeAndAfterEachTime moved to org.junit.tests.experimental.theories.runner.WithDataPointFields.BeforeAndAfterEachTime
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Rename Class;Rename Class	org.junit.experimental.theories.PotentialParameterValue renamed to org.junit.experimental.theories.PotentialAssignment
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Attribute;Move Attribute	private fMethod : Method from class org.junit.experimental.theories.internal.TheoryMethod to class org.junit.experimental.theories.internal.AssignmentRequest.MethodParameterValue
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Extract Method;Extract Method	protected invokeAndThrow(target Object, params Object[]) : void extracted from package invokeWithActualParameters(target Object, params Object[]) : void in class org.junit.experimental.theories.internal.TheoryMethod
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Extract Method;Extract Method	protected handleAssumptionViolation(e AssumptionViolatedException) : void extracted from package invokeWithActualParameters(target Object, params Object[]) : void in class org.junit.experimental.theories.internal.TheoryMethod
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Extract Method;Extract Method	protected reportParameterizedError(e Throwable, params Object[]) : void extracted from package invokeWithActualParameters(target Object, params Object[]) : void in class org.junit.experimental.theories.internal.TheoryMethod
787ed4e5bc2b68e8b5cdb6190ff1fc053f1a5b13;Move Method;Move Method	public getSupplier(targetClass Class<?>) : ParameterSupplier from class org.junit.experimental.theories.ParameterSignature to public getSupplier() : ParameterSupplier from class org.junit.experimental.theories.internal.AssignmentRequest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.PreJUnit4TestCaseRunnerTest.OneTest moved to org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.OneTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.anotherpackage.Super moved to org.junit.tests.validation.anotherpackage.Super
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AssertionTest moved to org.junit.tests.assertion.AssertionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.BothTest moved to org.junit.tests.assertion.BothTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.EachTest moved to org.junit.tests.assertion.EachTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AnnotatedDescriptionTest moved to org.junit.tests.description.AnnotatedDescriptionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.SuiteDescriptionTest moved to org.junit.tests.description.SuiteDescriptionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.TestDescriptionTest moved to org.junit.tests.description.TestDescriptionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AssumptionTest moved to org.junit.tests.experimental.AssumptionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AssumptionViolatedExceptionTest moved to org.junit.tests.experimental.AssumptionViolatedExceptionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AllTestsTest moved to org.junit.tests.junit3compatibility.AllTestsTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ClassRequestTest moved to org.junit.tests.junit3compatibility.ClassRequestTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ForwardCompatibilityPrintingTest moved to org.junit.tests.junit3compatibility.ForwardCompatibilityPrintingTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ForwardCompatibilityTest moved to org.junit.tests.junit3compatibility.ForwardCompatibilityTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.InitializationErrorForwardCompatibilityTest moved to org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.OldTestClassAdaptingListenerTest moved to org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.OldTests moved to org.junit.tests.junit3compatibility.OldTests
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.SuiteMethodTest moved to org.junit.tests.junit3compatibility.SuiteMethodTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ListenerTest moved to org.junit.tests.listening.ListenerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.RunnerTest moved to org.junit.tests.listening.RunnerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.TestListenerTest moved to org.junit.tests.listening.TestListenerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.TextListenerTest moved to org.junit.tests.listening.TextListenerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.UserStopTest moved to org.junit.tests.listening.UserStopTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.CategoryTest moved to org.junit.tests.manipulation.CategoryTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.SingleMethodTest moved to org.junit.tests.manipulation.SingleMethodTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.SortableTest moved to org.junit.tests.manipulation.SortableTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.EnclosedTest moved to org.junit.tests.running.classes.EnclosedTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.IgnoreClassTest moved to org.junit.tests.running.classes.IgnoreClassTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ParameterizedTestTest moved to org.junit.tests.running.classes.ParameterizedTestTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.RunWithTest moved to org.junit.tests.running.classes.RunWithTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.SuiteTest moved to org.junit.tests.running.classes.SuiteTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.CommandLineTest moved to org.junit.tests.running.core.CommandLineTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.JUnitCoreTest moved to org.junit.tests.running.core.JUnitCoreTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.AnnotationTest moved to org.junit.tests.running.methods.AnnotationTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ExpectedTest moved to org.junit.tests.running.methods.ExpectedTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ParameterizedTestMethodTest moved to org.junit.tests.running.methods.ParameterizedTestMethodTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.TestMethodTest moved to org.junit.tests.running.methods.TestMethodTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.TimeoutTest moved to org.junit.tests.running.methods.TimeoutTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.FailedConstructionTest moved to org.junit.tests.validation.FailedConstructionTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.InaccessibleBaseClassTest moved to org.junit.tests.validation.InaccessibleBaseClassTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Move Class;Move Class	org.junit.tests.ValidationTest moved to org.junit.tests.validation.ValidationTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Rename Package;Rename Package	org.junit.experimental.test to org.junit.tests.experimental
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Rename Class;Rename Class	org.junit.tests.OldTestClassRunnerTest renamed to org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest
35f5f3a78cdc49954e9542dafeea86f13705fdf8;Rename Class;Rename Class	org.junit.tests.TestClassMethodsRunnerTest renamed to org.junit.tests.validation.BadlyFormedClassesTest
9a192ede27ad2936b0c4a31fe5d0180dfd556d8b;Move Class;Move Class	org.junit.runner.CategoryFilter moved to org.junit.runner.manipulation.CategoryFilter
9a192ede27ad2936b0c4a31fe5d0180dfd556d8b;Extract Superclass;Extract Superclass	org.junit.internal.runners.SuiteMethod from classes [org.junit.runners.AllTests]
9a192ede27ad2936b0c4a31fe5d0180dfd556d8b;Extract Interface;Extract Interface	org.junit.runner.Describable from classes [junit.framework.JUnit4TestAdapter, junit.framework.JUnit4TestCaseFacade, org.junit.runner.Runner]
9a192ede27ad2936b0c4a31fe5d0180dfd556d8b;Pull Up Method;Pull Up Method	public testFromSuiteMethod(klass Class<?>) : Test from class org.junit.runners.AllTests to public testFromSuiteMethod(klass Class<?>) : Test from class org.junit.internal.runners.SuiteMethod
7ce9e33e556cf1817d94f769e09c9d22b8d2764d;Extract Method;Extract Method	protected invoke(target Object) : void extracted from protected invoke(context Roadie) : void in class org.junit.internal.runners.TestMethod
79d696c81cb996e6a199b062c0ae1f53408d5ebd;Extract Superclass;Extract Superclass	org.junit.internal.runners.JavaElement from classes [org.junit.internal.runners.TestClass, org.junit.internal.runners.TestMethod]
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.test.runner.DataPointMethodTest.HasDataPointMethod moved to org.junit.experimental.test.theories.DataPointMethodTest.HasDataPointMethod
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.test.runner.DataPointMethodTest.HasUglyDataPointMethod moved to org.junit.experimental.test.theories.DataPointMethodTest.HasUglyDataPointMethod
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.theories.runner.api.Theories moved to org.junit.experimental.theories.Theories
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Rename Package;Rename Package	org.junit.experimental.test.runner to org.junit.experimental.test.theories
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.theories.runner.ParameterizedAssertionError moved to org.junit.experimental.theories.internal.ParameterizedAssertionError
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.test.assertion.AssumptionViolatedExceptionTest moved to org.junit.tests.AssumptionViolatedExceptionTest
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Move Class;Move Class	org.junit.experimental.test.matchers.EachTest moved to org.junit.tests.EachTest
d322fe6d909c929be5e637b2adbd7da8f9264b3a;Rename Class;Rename Class	org.junit.experimental.test.runner.TheoryContainerReferenceTest.HasDataPointMethod renamed to org.junit.experimental.test.theories.DataPointMethodTest.HasDateMethod
1299fcddc57ce7956d87022c3e32c09b447690a3;Rename Method;Rename Method	public failedAssumptionsMeanIgnore() : void renamed to public failedAssumptionsMeanPassing() : void in class org.junit.tests.AssumptionTest
1299fcddc57ce7956d87022c3e32c09b447690a3;Rename Method;Rename Method	public makeSureSuiteNotUsedWithJUnit4Classes() : void renamed to public suiteIsUsedWithJUnit4Classes() : void in class org.junit.tests.SuiteMethodTest
7a2a3811a762d7988dc153d59c4222a6ab96bf82;Extract Method;Extract Method	public runBeforesThenTestThenAfters(test Runnable) : void extracted from private runWithTimeout(timeout long) : void in class org.junit.internal.runners.MethodRoadie
7a2a3811a762d7988dc153d59c4222a6ab96bf82;Extract Method;Extract Method	public runBeforesThenTestThenAfters(test Runnable) : void extracted from public runTest() : void in class org.junit.internal.runners.MethodRoadie
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.assertion.AssumptionViolatedExceptionTest moved to org.junit.experimental.test.assertion.AssumptionViolatedExceptionTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.imposterization.AssumePassingTest moved to org.junit.experimental.test.imposterization.AssumePassingTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.imposterization.PopperImposterizerTest moved to org.junit.experimental.test.imposterization.PopperImposterizerTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.imposterization.ThrownMatcherTest moved to org.junit.experimental.test.imposterization.ThrownMatcherTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.javamodel.ConcreteFunctionTest moved to org.junit.experimental.test.javamodel.ConcreteFunctionTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.javamodel.FunctionTest moved to org.junit.experimental.test.javamodel.FunctionTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.matchers.EachTest moved to org.junit.experimental.test.matchers.EachTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.matchers.MatcherCharacterization moved to org.junit.experimental.test.matchers.MatcherCharacterization
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.results.PrintableResultTest moved to org.junit.experimental.test.results.PrintableResultTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.results.ResultMatchersTest moved to org.junit.experimental.test.results.ResultMatchersTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.runner.DataPointMethodTest moved to org.junit.experimental.test.runner.DataPointMethodTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.runner.ParameterizedAssertionErrorTest moved to org.junit.experimental.test.runner.ParameterizedAssertionErrorTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.runner.TheoriesTest moved to org.junit.experimental.test.runner.TheoriesTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.test.runner.TheoryContainerReferenceTest moved to org.junit.experimental.test.runner.TheoryContainerReferenceTest
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Move Class;Move Class	org.junit.experimental.theories.runner.api.Theories.TheoryMethod moved to org.junit.experimental.theories.runner.TheoryMethod
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Rename Package;Rename Package	org.junit.experimental.theories.javamodel.api to org.junit.experimental.theories.runner
ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Rename Package;Rename Package	org.junit.experimental.theories.matchers.api to org.junit.matchers
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Move Class;Move Class	org.junit.internal.runners.TextListener moved to org.junit.internal.TextListener
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Move Class;Move Class	org.junit.internal.runners.BeforeAndAfterRunner.FailedBefore moved to org.junit.internal.runners.FailedBefore
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Rename Class;Rename Class	org.junit.internal.runners.OldTestClassRunner renamed to org.junit.internal.runners.JUnit38ClassRunner
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Rename Class;Rename Class	org.junit.internal.runners.TestClassMethodsRunner renamed to org.junit.internal.runners.JUnit4ClassRunner
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Rename Class;Rename Class	org.junit.internal.runners.TestIntrospector renamed to org.junit.internal.runners.TestClass
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Extract Method;Extract Method	protected runChildren(notifier RunNotifier) : void extracted from public run(notifier RunNotifier) : void in class org.junit.internal.runners.CompositeRunner
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Extract Method;Extract Method	private removeParent(klass Class<?>) : void extracted from protected Suite(klass Class<?>, annotatedClasses Class<?>[]) in class org.junit.runners.Suite
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Move Method;Move Method	private getParametersList() : Collection<?> from class org.junit.runners.Parameterized.RunAllParameterMethods to private getParametersList() : Collection<?> from class org.junit.runners.Parameterized
521fdb5aae536bd5055f6d0e4f09c5a7bdb5799f;Move Method;Move Method	private getParametersMethod() : Method from class org.junit.runners.Parameterized.RunAllParameterMethods to private getParametersMethod() : Method from class org.junit.runners.Parameterized
5751178d6c4485afb11f4b14b9804dc954faa5ee;Move Method;Move Method	private testAborted(notifier RunNotifier, description Description, cause Throwable) : void from class org.junit.internal.runners.TestClassMethodsRunner to public testAborted(description Description, cause Throwable) : void from class org.junit.runner.notification.RunNotifier
a9482d75217d0ae1ad8220515ed22a9245a822fc;Extract Method;Extract Method	public buildRunner(runnerClass Class<? extends Runner>) : Runner extracted from public getRunner() : Runner in class org.junit.internal.requests.ClassRequest
7f08797ece011ff765e98635323d59811363df5b;Rename Method;Rename Method	private suite(klass Class<?>) : Test renamed to public testFromSuiteMethod(klass Class<?>) : Test in class org.junit.runners.AllTests
141a144b3d4aca9a1f39f92c1d697a249e991317;Rename Method;Rename Method	public validateAllMethods() : List<Throwable> renamed to public validateMethodsForDefaultRunner() : List<Throwable> in class org.junit.internal.runners.MethodValidator
3d7fee93ddc21a6e849c36d5ae58b37b3d189665;Extract Method;Extract Method	public assertArrayEquals(expecteds Object[], actuals Object[]) : void extracted from public assertEquals(expecteds Object[], actuals Object[]) : void in class org.junit.Assert
3d7fee93ddc21a6e849c36d5ae58b37b3d189665;Inline Method;Inline Method	private testAborted(notifier RunNotifier, method Method, cause Throwable) : void inlined to protected invokeTestMethod(method Method, notifier RunNotifier) : void in class org.junit.internal.runners.TestClassMethodsRunner
3d7fee93ddc21a6e849c36d5ae58b37b3d189665;Move Method;Move Method	private isShadowed(method Method) : boolean from class org.junit.internal.runners.TestIntrospector.MethodCollector to private isShadowed(method Method, results List<Method>) : boolean from class org.junit.internal.runners.TestIntrospector
3d7fee93ddc21a6e849c36d5ae58b37b3d189665;Move Method;Move Method	private isShadowed(current Method, previous Method) : boolean from class org.junit.internal.runners.TestIntrospector.MethodCollector to private isShadowed(current Method, previous Method) : boolean from class org.junit.internal.runners.TestIntrospector
88f0fe3ced24506ddf9791f7a088163f4e7b1f20;Extract Method;Extract Method	private testAborted(notifier RunNotifier, method Method, cause Throwable) : void extracted from protected invokeTestMethod(method Method, notifier RunNotifier) : void in class org.junit.internal.runners.TestClassMethodsRunner
890b7b977e42360aa8975c8535fc66bfd8d8cb3e;Move Class;Move Class	org.junit.tests.CustomRunnerTest.UsesGlobalState moved to org.junit.tests.MixInTest.UsesGlobalState
890b7b977e42360aa8975c8535fc66bfd8d8cb3e;Move Method;Move Method	private isShadowed(method Method, results List<Method>) : boolean from class org.junit.internal.runners.TestIntrospector to private isShadowed(method Method) : boolean from class org.junit.internal.runners.TestIntrospector.MethodCollector
890b7b977e42360aa8975c8535fc66bfd8d8cb3e;Move Method;Move Method	private isShadowed(current Method, previous Method) : boolean from class org.junit.internal.runners.TestIntrospector to private isShadowed(current Method, previous Method) : boolean from class org.junit.internal.runners.TestIntrospector.MethodCollector
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.AllTestsTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.AssertionTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.CommandLineTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.ExpectedTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.JUnitCoreTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.ParameterizedTestTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
